standardName,state,year,month,period,main,costCenterMain,costCenterMainDesc,name1,name3,name5,obj1,obj2,obj3,obj4,obj6,name5desc,obj4desc,obj6desc,gfs2,gfs3,gfs4,gfs2desc,gfs3desc,gfs4Desc,originalBudget,totalBudget,actual
dbSomaliaFgsRevExp,fgs,2014,Apr,2014-04,Expense,1,Administration,1,102,10201,2,22,221,2216,,,,,22,221,2216,Use of goods and services,General operating expenses,Travel,480000,480000,-
dbSomaliaFgsRevExp,fgs,2014,Apr,2014-04,Expense,1,Administration,1,103,10301,2,22,221,2216,,,,,22,221,2216,Use of goods and services,General operating expenses,Travel,360000,360000,-
dbSomaliaFgsRevExp,fgs,2014,Apr,2014-04,Expense,1,Administration,1,104,10401,2,22,221,2216,,,,,22,221,2216,Use of goods and services,General operating expenses,Travel,360000,360000,23250
dbSomaliaFgsRevExp,fgs,2014,Apr,2014-04,Expense,1,Administration,1,104,10402,2,22,221,2216,,,,,22,221,2216,Use of goods and services,General operating expenses,Travel,1080000,1080000,70000
dbSomaliaFgsRevExp,fgs,2014,Apr,2014-04,Expense,1,Administration,1,105,10501,2,22,221,2216,,,,,22,221,2216,Use of goods and services,General operating expenses,Travel,180000,180000,-
dbSomaliaFgsRevExp,fgs,2014,Apr,2014-04,Expense,1,Administration,1,105,10502,2,22,221,2216,,,,,22,221,2216,Use of goods and services,General operating expenses,Travel,36000,36000,-
dbSomaliaFgsRevExp,fgs,2014,Apr,2014-04,Expense,1,Administration,1,105,10503,2,22,221,2216,,,,,22,221,2216,Use of goods and services,General operating expenses,Travel,92000,92000,3012
dbSomaliaFgsRevExp,fgs,2014,Apr,2014-04,Expense,1,Administration,1,106,10601,2,22,221,2216,,,,,22,221,2216,Use of goods and services,General operating expenses,Travel,120000,120000,-
dbSomaliaFgsRevExp,fgs,2014,Apr,2014-04,Expense,1,Administration,1,107,10701,2,22,221,2216,,,,,22,221,2216,Use of goods and services,General operating expenses,Travel,36000,36000,-
dbSomaliaFgsRevExp,fgs,2014,Apr,2014-04,Expense,1,Administration,1,108,10801,2,22,221,2216,,,,,22,221,2216,Use of goods and services,General operating expenses,Travel,48000,48000,-
dbSomaliaFgsRevExp,fgs,2014,Apr,2014-04,Expense,1,Administration,1,109,10901,2,22,221,2216,,,,,22,221,2216,Use of goods and services,General operating expenses,Travel,72000,72000,8100
dbSomaliaFgsRevExp,fgs,2014,Apr,2014-04,Expense,1,Administration,1,109,10903,2,22,221,2216,,,,,22,221,2216,Use of goods and services,General operating expenses,Travel,24000,24000,4000
dbSomaliaFgsRevExp,fgs,2014,Apr,2014-04,Expense,1,Administration,1,109,10904,2,22,221,2216,,,,,22,221,2216,Use of goods and services,General operating expenses,Travel,24000,24000,2000
dbSomaliaFgsRevExp,fgs,2014,Apr,2014-04,Expense,1,Administration,1,109,10905,2,22,221,2216,,,,,22,221,2216,Use of goods and services,General operating expenses,Travel,24000,24000,-
dbSomaliaFgsRevExp,fgs,2014,Apr,2014-04,Expense,1,Administration,1,109,10906,2,22,221,2216,,,,,22,221,2216,Use of goods and services,General operating expenses,Travel,24000,24000,6000
dbSomaliaFgsRevExp,fgs,2014,Apr,2014-04,Expense,1,Administration,1,109,10908,2,22,221,2216,,,,,22,221,2216,Use of goods and services,General operating expenses,Travel,24000,24000,2000
dbSomaliaFgsRevExp,fgs,2014,Apr,2014-04,Expense,1,Administration,1,110,11001,2,22,221,2216,,,,,22,221,2216,Use of goods and services,General operating expenses,Travel,24000,24000,2000
dbSomaliaFgsRevExp,fgs,2014,Apr,2014-04,Expense,1,Administration,1,111,11101,2,22,221,2216,,,,,22,221,2216,Use of goods and services,General operating expenses,Travel,24000,24000,-
dbSomaliaFgsRevExp,fgs,2014,Apr,2014-04,Expense,1,Administration,1,112,11201,2,22,221,2216,,,,,22,221,2216,Use of goods and services,General operating expenses,Travel,24000,24000,-
dbSomaliaFgsRevExp,fgs,2014,Apr,2014-04,Expense,1,Administration,1,113,11301,2,22,221,2216,,,,,22,221,2216,Use of goods and services,General operating expenses,Travel,24000,24000,-
dbSomaliaFgsRevExp,fgs,2014,Apr,2014-04,Expense,1,Administration,1,114,11401,2,22,221,2216,,,,,22,221,2216,Use of goods and services,General operating expenses,Travel,24000,24000,-
dbSomaliaFgsRevExp,fgs,2014,Apr,2014-04,Expense,1,Administration,1,115,11501,2,22,221,2216,,,,,22,221,2216,Use of goods and services,General operating expenses,Travel,24000,24000,-
dbSomaliaFgsRevExp,fgs,2014,Apr,2014-04,Expense,2,Security,2,201,20101,2,22,221,2216,,,,,22,221,2216,Use of goods and services,General operating expenses,Travel,72000,72000,1000
dbSomaliaFgsRevExp,fgs,2014,Apr,2014-04,Expense,2,Security,2,201,20102,2,22,221,2216,,,,,22,221,2216,Use of goods and services,General operating expenses,Travel,72000,72000,4000
dbSomaliaFgsRevExp,fgs,2014,Apr,2014-04,Expense,2,Security,2,201,20103,2,22,221,2216,,,,,22,221,2216,Use of goods and services,General operating expenses,Travel,36000,36000,-
dbSomaliaFgsRevExp,fgs,2014,Apr,2014-04,Expense,2,Security,2,202,20201,2,22,221,2216,,,,,22,221,2216,Use of goods and services,General operating expenses,Travel,36000,36000,-
dbSomaliaFgsRevExp,fgs,2014,Apr,2014-04,Expense,2,Security,2,202,20202,2,22,221,2216,,,,,22,221,2216,Use of goods and services,General operating expenses,Travel,24000,24000,-
dbSomaliaFgsRevExp,fgs,2014,Apr,2014-04,Expense,2,Security,2,202,20203,2,22,221,2216,,,,,22,221,2216,Use of goods and services,General operating expenses,Travel,24000,24000,4000
dbSomaliaFgsRevExp,fgs,2014,Apr,2014-04,Expense,2,Security,2,202,20204,2,22,221,2216,,,,,22,221,2216,Use of goods and services,General operating expenses,Travel,24000,24000,-
dbSomaliaFgsRevExp,fgs,2014,Apr,2014-04,Expense,3,Economic,3,301,30101,2,22,221,2216,,,,,22,221,2216,Use of goods and services,General operating expenses,Travel,36000,36000,4650
dbSomaliaFgsRevExp,fgs,2014,Apr,2014-04,Expense,3,Economic,3,303,30301,2,22,221,2216,,,,,22,221,2216,Use of goods and services,General operating expenses,Travel,36000,36000,-
dbSomaliaFgsRevExp,fgs,2014,Apr,2014-04,Expense,3,Economic,3,304,30401,2,22,221,2216,,,,,22,221,2216,Use of goods and services,General operating expenses,Travel,36000,36000,-
dbSomaliaFgsRevExp,fgs,2014,Apr,2014-04,Expense,3,Economic,3,305,30501,2,22,221,2216,,,,,22,221,2216,Use of goods and services,General operating expenses,Travel,36000,36000,-
dbSomaliaFgsRevExp,fgs,2014,Apr,2014-04,Expense,3,Economic,3,305,30502,2,22,221,2216,,,,,22,221,2216,Use of goods and services,General operating expenses,Travel,24000,24000,-
dbSomaliaFgsRevExp,fgs,2014,Apr,2014-04,Expense,3,Economic,3,306,30601,2,22,221,2216,,,,,22,221,2216,Use of goods and services,General operating expenses,Travel,36000,36000,-
dbSomaliaFgsRevExp,fgs,2014,Apr,2014-04,Expense,3,Economic,3,307,30701,2,22,221,2216,,,,,22,221,2216,Use of goods and services,General operating expenses,Travel,24000,24000,3000
dbSomaliaFgsRevExp,fgs,2014,Apr,2014-04,Expense,3,Economic,3,308,30801,2,22,221,2216,,,,,22,221,2216,Use of goods and services,General operating expenses,Travel,36000,36000,-
dbSomaliaFgsRevExp,fgs,2014,Apr,2014-04,Expense,3,Economic,3,309,30901,2,22,221,2216,,,,,22,221,2216,Use of goods and services,General operating expenses,Travel,36000,36000,2000
dbSomaliaFgsRevExp,fgs,2014,Apr,2014-04,Expense,3,Economic,3,309,30902,2,22,221,2216,,,,,22,221,2216,Use of goods and services,General operating expenses,Travel,60000,60000,-
dbSomaliaFgsRevExp,fgs,2014,Apr,2014-04,Expense,3,Economic,3,310,31001,2,22,221,2216,,,,,22,221,2216,Use of goods and services,General operating expenses,Travel,36000,36000,-
dbSomaliaFgsRevExp,fgs,2014,Apr,2014-04,Expense,3,Economic,3,310,31002,2,22,221,2216,,,,,22,221,2216,Use of goods and services,General operating expenses,Travel,8000,8000,-
dbSomaliaFgsRevExp,fgs,2014,Apr,2014-04,Expense,3,Economic,3,311,31101,2,22,221,2216,,,,,22,221,2216,Use of goods and services,General operating expenses,Travel,36000,36000,-
dbSomaliaFgsRevExp,fgs,2014,Apr,2014-04,Expense,4,Social,4,401,40101,2,22,221,2216,,,,,22,221,2216,Use of goods and services,General operating expenses,Travel,36000,36000,-
dbSomaliaFgsRevExp,fgs,2014,Apr,2014-04,Expense,4,Social,4,402,40201,2,22,221,2216,,,,,22,221,2216,Use of goods and services,General operating expenses,Travel,36000,36000,-
dbSomaliaFgsRevExp,fgs,2014,Apr,2014-04,Expense,4,Social,4,402,40202,2,22,221,2216,,,,,22,221,2216,Use of goods and services,General operating expenses,Travel,36000,36000,-
dbSomaliaFgsRevExp,fgs,2014,Apr,2014-04,Expense,4,Social,4,402,40203,2,22,221,2216,,,,,22,221,2216,Use of goods and services,General operating expenses,Travel,24000,24000,-
dbSomaliaFgsRevExp,fgs,2014,Apr,2014-04,Expense,4,Social,4,402,40204,2,22,221,2216,,,,,22,221,2216,Use of goods and services,General operating expenses,Travel,24000,24000,-
dbSomaliaFgsRevExp,fgs,2014,Apr,2014-04,Expense,4,Social,4,403,40301,2,22,221,2216,,,,,22,221,2216,Use of goods and services,General operating expenses,Travel,36000,36000,-
dbSomaliaFgsRevExp,fgs,2014,Apr,2014-04,Expense,4,Social,4,404,40401,2,22,221,2216,,,,,22,221,2216,Use of goods and services,General operating expenses,Travel,36000,36000,-
dbSomaliaFgsRevExp,fgs,2014,Apr,2014-04,Expense,4,Social,4,405,40501,2,22,221,2216,,,,,22,221,2216,Use of goods and services,General operating expenses,Travel,36000,36000,-
dbSomaliaFgsRevExp,fgs,2014,Apr,2014-04,Expense,1,Administration,1,105,10503,2,22,222,2221,,,,,22,222,2221,Use of goods and services,Education and training expenses,Education expenses,897000,897000,-
dbSomaliaFgsRevExp,fgs,2014,Apr,2014-04,Expense,4,Social,4,402,40203,2,22,222,2221,,,,,22,222,2221,Use of goods and services,Education and training expenses,Education expenses,79000,79000,13166.66
dbSomaliaFgsRevExp,fgs,2014,Apr,2014-04,Expense,1,Administration,1,105,10501,2,22,222,2222,,,,,22,222,2222,Use of goods and services,Education and training expenses,Training expenses,602147,602147,57931
dbSomaliaFgsRevExp,fgs,2014,Apr,2014-04,Expense,1,Administration,1,105,10503,2,22,222,2222,,,,,22,222,2222,Use of goods and services,Education and training expenses,Training expenses,-,-,-
dbSomaliaFgsRevExp,fgs,2014,Apr,2014-04,Expense,1,Administration,1,105,10502,2,22,223,2231,,,,,22,225,2251,Use of goods and services,"Materials, supplies and services",Health and hygiene,-,-,-
dbSomaliaFgsRevExp,fgs,2014,Apr,2014-04,Expense,1,Administration,1,105,10503,2,22,223,2231,,,,,22,225,2251,Use of goods and services,"Materials, supplies and services",Health and hygiene,790000,790000,65788
dbSomaliaFgsRevExp,fgs,2014,Apr,2014-04,Expense,1,Administration,1,105,10503,2,22,224,2241,,,,,22,224,2241,Use of goods and services,Administrative expenses,Bank charges and commissions,-,-,13
dbSomaliaFgsRevExp,fgs,2014,Apr,2014-04,Expense,1,Administration,1,105,10504,2,22,224,2241,,,,,22,224,2241,Use of goods and services,Administrative expenses,Bank charges and commissions,3800000,3800000,-
dbSomaliaFgsRevExp,fgs,2014,Apr,2014-04,Expense,1,Administration,1,102,10202,2,22,225,2251,,,,,22,225,2251,Use of goods and services,"Materials, supplies and services",Health and hygiene,300000,300000,-
dbSomaliaFgsRevExp,fgs,2014,Apr,2014-04,Expense,2,Security,2,201,20102,2,22,225,2251,,,,,22,225,2251,Use of goods and services,"Materials, supplies and services",Health and hygiene,280000,280000,24000
dbSomaliaFgsRevExp,fgs,2014,Apr,2014-04,Expense,2,Security,2,202,20202,2,22,225,2251,,,,,22,225,2251,Use of goods and services,"Materials, supplies and services",Health and hygiene,120000,120000,10000
dbSomaliaFgsRevExp,fgs,2014,Apr,2014-04,Expense,2,Security,2,201,20102,2,22,225,2253,,,,,22,225,2253,Use of goods and services,"Materials, supplies and services","Military materials, supplies and services",1640000,1640000,120000
dbSomaliaFgsRevExp,fgs,2014,Apr,2014-04,Expense,2,Security,2,202,20202,2,22,225,2254,,,,,22,225,2254,Use of goods and services,"Materials, supplies and services","Police materials, supplies and services",1220000,1220000,-
dbSomaliaFgsRevExp,fgs,2014,Apr,2014-04,Expense,1,Administration,1,106,10601,2,22,225,2255,,,,,22,225,2255,Use of goods and services,"Materials, supplies and services",Other specialized materials and services,20000,20000,-
dbSomaliaFgsRevExp,fgs,2014,Apr,2014-04,Expense,1,Administration,1,107,10701,2,22,225,2255,,,,,22,225,2255,Use of goods and services,"Materials, supplies and services",Other specialized materials and services,20000,20000,-
dbSomaliaFgsRevExp,fgs,2014,Apr,2014-04,Expense,1,Administration,1,108,10801,2,22,225,2255,,,,,22,225,2255,Use of goods and services,"Materials, supplies and services",Other specialized materials and services,25000,25000,1851.83
dbSomaliaFgsRevExp,fgs,2014,Apr,2014-04,Expense,1,Administration,1,109,10901,2,22,225,2255,,,,,22,225,2255,Use of goods and services,"Materials, supplies and services",Other specialized materials and services,15000,15000,4814.77
dbSomaliaFgsRevExp,fgs,2014,Apr,2014-04,Expense,1,Administration,1,113,11301,2,22,225,2255,,,,,22,225,2255,Use of goods and services,"Materials, supplies and services",Other specialized materials and services,100000,100000,-
dbSomaliaFgsRevExp,fgs,2014,Apr,2014-04,Expense,1,Administration,1,114,11401,2,22,225,2255,,,,,22,225,2255,Use of goods and services,"Materials, supplies and services",Other specialized materials and services,60000,60000,-
dbSomaliaFgsRevExp,fgs,2014,Apr,2014-04,Expense,2,Security,2,201,20101,2,22,225,2255,,,,,22,225,2255,Use of goods and services,"Materials, supplies and services",Other specialized materials and services,20000,20000,-
dbSomaliaFgsRevExp,fgs,2014,Apr,2014-04,Expense,3,Economic,3,301,30101,2,22,225,2255,,,,,22,225,2255,Use of goods and services,"Materials, supplies and services",Other specialized materials and services,40000,40000,1500
dbSomaliaFgsRevExp,fgs,2014,Apr,2014-04,Expense,3,Economic,3,302,30201,2,22,225,2255,,,,,22,225,2255,Use of goods and services,"Materials, supplies and services",Other specialized materials and services,20000,20000,3125
dbSomaliaFgsRevExp,fgs,2014,Apr,2014-04,Expense,3,Economic,3,303,30301,2,22,225,2255,,,,,22,225,2255,Use of goods and services,"Materials, supplies and services",Other specialized materials and services,20000,20000,-
dbSomaliaFgsRevExp,fgs,2014,Apr,2014-04,Expense,3,Economic,3,304,30401,2,22,225,2255,,,,,22,225,2255,Use of goods and services,"Materials, supplies and services",Other specialized materials and services,25000,25000,1500
dbSomaliaFgsRevExp,fgs,2014,Apr,2014-04,Expense,3,Economic,3,305,30501,2,22,225,2255,,,,,22,225,2255,Use of goods and services,"Materials, supplies and services",Other specialized materials and services,20000,20000,500
dbSomaliaFgsRevExp,fgs,2014,Apr,2014-04,Expense,3,Economic,3,305,30502,2,22,225,2255,,,,,22,225,2255,Use of goods and services,"Materials, supplies and services",Other specialized materials and services,15000,15000,-
dbSomaliaFgsRevExp,fgs,2014,Apr,2014-04,Expense,3,Economic,3,306,30601,2,22,225,2255,,,,,22,225,2255,Use of goods and services,"Materials, supplies and services",Other specialized materials and services,20000,20000,4500
dbSomaliaFgsRevExp,fgs,2014,Apr,2014-04,Expense,3,Economic,3,307,30701,2,22,225,2255,,,,,22,225,2255,Use of goods and services,"Materials, supplies and services",Other specialized materials and services,25000,25000,500
dbSomaliaFgsRevExp,fgs,2014,Apr,2014-04,Expense,3,Economic,3,308,30801,2,22,225,2255,,,,,22,225,2255,Use of goods and services,"Materials, supplies and services",Other specialized materials and services,20000,20000,3300
dbSomaliaFgsRevExp,fgs,2014,Apr,2014-04,Expense,3,Economic,3,309,30901,2,22,225,2255,,,,,22,225,2255,Use of goods and services,"Materials, supplies and services",Other specialized materials and services,25000,25000,-
dbSomaliaFgsRevExp,fgs,2014,Apr,2014-04,Expense,3,Economic,3,309,30902,2,22,225,2255,,,,,22,225,2255,Use of goods and services,"Materials, supplies and services",Other specialized materials and services,15000,15000,-
dbSomaliaFgsRevExp,fgs,2014,Apr,2014-04,Expense,3,Economic,3,310,31001,2,22,225,2255,,,,,22,225,2255,Use of goods and services,"Materials, supplies and services",Other specialized materials and services,25000,25000,-
dbSomaliaFgsRevExp,fgs,2014,Apr,2014-04,Expense,3,Economic,3,311,31101,2,22,225,2255,,,,,22,225,2255,Use of goods and services,"Materials, supplies and services",Other specialized materials and services,20000,20000,-
dbSomaliaFgsRevExp,fgs,2014,Apr,2014-04,Expense,4,Social,4,401,40101,2,22,225,2255,,,,,22,225,2255,Use of goods and services,"Materials, supplies and services",Other specialized materials and services,25000,25000,1111
dbSomaliaFgsRevExp,fgs,2014,Apr,2014-04,Expense,4,Social,4,402,40201,2,22,225,2255,,,,,22,225,2255,Use of goods and services,"Materials, supplies and services",Other specialized materials and services,20000,20000,1111
dbSomaliaFgsRevExp,fgs,2014,Apr,2014-04,Expense,4,Social,4,402,40202,2,22,225,2255,,,,,22,225,2255,Use of goods and services,"Materials, supplies and services",Other specialized materials and services,25000,25000,1111
dbSomaliaFgsRevExp,fgs,2014,Apr,2014-04,Expense,4,Social,4,402,40203,2,22,225,2255,,,,,22,225,2255,Use of goods and services,"Materials, supplies and services",Other specialized materials and services,15000,15000,-
dbSomaliaFgsRevExp,fgs,2014,Apr,2014-04,Expense,4,Social,4,403,40301,2,22,225,2255,,,,,22,225,2255,Use of goods and services,"Materials, supplies and services",Other specialized materials and services,25000,25000,1111
dbSomaliaFgsRevExp,fgs,2014,Apr,2014-04,Expense,4,Social,4,404,40401,2,22,225,2255,,,,,22,225,2255,Use of goods and services,"Materials, supplies and services",Other specialized materials and services,22000,22000,1111
dbSomaliaFgsRevExp,fgs,2014,Apr,2014-04,Expense,4,Social,4,405,40501,2,22,225,2255,,,,,22,225,2255,Use of goods and services,"Materials, supplies and services",Other specialized materials and services,20000,20000,2222
dbSomaliaFgsRevExp,fgs,2014,Apr,2014-04,Expense,2,Security,2,202,20203,2,22,225,2256,,,,,22,225,2256,Use of goods and services,"Materials, supplies and services",Special operational services,2278576,2278576,139881
dbSomaliaFgsRevExp,fgs,2014,Apr,2014-04,Expense,1,Administration,1,101,10101,2,22,226,2261,,,,,22,226,2261,Use of goods and services,Other expenses,Other expenses,419800,419800,-
dbSomaliaFgsRevExp,fgs,2014,Apr,2014-04,Expense,1,Administration,1,102,10201,2,22,226,2261,,,,,22,226,2261,Use of goods and services,Other expenses,Other expenses,495992,495992,36666
dbSomaliaFgsRevExp,fgs,2014,Apr,2014-04,Expense,1,Administration,1,102,10202,2,22,226,2261,,,,,22,226,2261,Use of goods and services,Other expenses,Other expenses,768000,768000,32000
dbSomaliaFgsRevExp,fgs,2014,Apr,2014-04,Expense,1,Administration,1,103,10301,2,22,226,2261,,,,,22,226,2261,Use of goods and services,Other expenses,Other expenses,992000,992000,-
dbSomaliaFgsRevExp,fgs,2014,Apr,2014-04,Expense,1,Administration,1,105,10501,2,22,226,2261,,,,,22,226,2261,Use of goods and services,Other expenses,Other expenses,540000,540000,14800
dbSomaliaFgsRevExp,fgs,2014,Apr,2014-04,Expense,1,Administration,1,107,10701,2,22,226,2261,,,,,22,226,2261,Use of goods and services,Other expenses,Other expenses,3509999.6,3509999.6,36333
dbSomaliaFgsRevExp,fgs,2014,Apr,2014-04,Expense,1,Administration,1,108,10801,2,22,226,2261,,,,,22,226,2261,Use of goods and services,Other expenses,Other expenses,360000,360000,-
dbSomaliaFgsRevExp,fgs,2014,Apr,2014-04,Expense,1,Administration,1,109,10902,2,22,226,2261,,,,,22,226,2261,Use of goods and services,Other expenses,Other expenses,2249592,2249592,176640
dbSomaliaFgsRevExp,fgs,2014,Apr,2014-04,Expense,2,Security,2,201,20102,2,22,226,2261,,,,,22,226,2261,Use of goods and services,Other expenses,Other expenses,17853768,17853768,1150000
dbSomaliaFgsRevExp,fgs,2014,Apr,2014-04,Expense,2,Security,2,201,20103,2,22,226,2261,,,,,22,226,2261,Use of goods and services,Other expenses,Other expenses,136000,136000,11333.35
dbSomaliaFgsRevExp,fgs,2014,Apr,2014-04,Expense,2,Security,2,202,20201,2,22,226,2261,,,,,22,226,2261,Use of goods and services,Other expenses,Other expenses,1925000.4,1925000.4,72666.67
dbSomaliaFgsRevExp,fgs,2014,Apr,2014-04,Expense,2,Security,2,202,20202,2,22,226,2261,,,,,22,226,2261,Use of goods and services,Other expenses,Other expenses,4663764,4663764,284000
dbSomaliaFgsRevExp,fgs,2014,Apr,2014-04,Expense,2,Security,2,202,20203,2,22,226,2261,,,,,22,226,2261,Use of goods and services,Other expenses,Other expenses,2760000,2760000,268100
dbSomaliaFgsRevExp,fgs,2014,Apr,2014-04,Expense,3,Economic,3,306,30601,2,22,226,2261,,,,,22,226,2261,Use of goods and services,Other expenses,Other expenses,120000,120000,-
dbSomaliaFgsRevExp,fgs,2014,Apr,2014-04,Expense,3,Economic,3,307,30701,2,22,226,2261,,,,,22,226,2261,Use of goods and services,Other expenses,Other expenses,24000,24000,-
dbSomaliaFgsRevExp,fgs,2014,Apr,2014-04,Expense,1,Administration,1,105,10502,2,23,231,2314,,,,,31,311,3113,Nonfinancial assets,Fixed assets,,10000000,10000000,-
dbSomaliaFgsRevExp,fgs,2014,Apr,2014-04,Expense,1,Administration,1,105,10503,2,23,231,2314,,,,,31,311,3113,Nonfinancial assets,Fixed assets,,50000,50000,-
dbSomaliaFgsRevExp,fgs,2014,Apr,2014-04,Expense,4,Social,4,402,40201,2,23,231,2314,,,,,31,311,3113,Nonfinancial assets,Fixed assets,,1600000,1600000,-
dbSomaliaFgsRevExp,fgs,2014,Apr,2014-04,Expense,1,Administration,1,105,10504,2,26,264,2641,,,,,26,263,2632,Grants,To other general government units,Capital,-,-,638419.82
dbSomaliaFgsRevExp,fgs,2014,Apr,2014-04,,,,5,501,50101,3,30,301,3011,,,,,,,,,,,21440376,21440376,-
dbSomaliaFgsRevExp,fgs,2014,Apr,2014-04,,1,Administration,1,105,10501,3,31,312,3121,,,,,,,,,,,-,-,81700.1
dbSomaliaFgsRevExp,fgs,2014,Apr,2014-04,,1,Administration,1,105,10503,3,31,312,3123,,,,,,,,,,,-,-,32400
dbSomaliaFgsRevExp,fgs,2014,Apr,2014-04,,,,5,501,50101,9,99,991,9910,,,,,,,,,,,3600000,3600000,75550
dbSomaliaFgsRevExp,fgs,2014,Apr,2014-04,Expense,1,Administration,1,107,10704,2,21,211,2111,,,,,21,211,2111,Compensation of employees,Wages and salaries,Wages and salaries in cash,180000,180000,-
dbSomaliaFgsRevExp,fgs,2014,Apr,2014-04,Expense,1,Administration,1,107,10704,2,22,221,2211,,,,,22,221,2211,Use of goods and services,General operating expenses,Utilities,30000,30000,-
dbSomaliaFgsRevExp,fgs,2014,Apr,2014-04,Expense,1,Administration,1,107,10704,2,22,221,2213,,,,,22,221,2213,Use of goods and services,General operating expenses,"Fuel, oil and lubricants",18000,18000,-
dbSomaliaFgsRevExp,fgs,2014,Apr,2014-04,Expense,1,Administration,1,107,10704,2,22,221,2215,,,,,22,221,2214,Use of goods and services,General operating expenses,Office materials and supplies,12000,12000,-
dbSomaliaFgsRevExp,fgs,2014,Apr,2014-04,Expense,1,Administration,1,107,10704,2,22,221,2216,,,,,22,221,2216,Use of goods and services,General operating expenses,Travel,24000,24000,-
dbSomaliaFgsRevExp,fgs,2014,Apr,2014-04,Expense,1,Administration,1,107,10704,2,22,225,2255,,,,,22,225,2255,Use of goods and services,"Materials, supplies and services",Other specialized materials and services,15000,15000,-
dbSomaliaFgsRevExp,fgs,2014,Apr,2014-04,Expense,1,Administration,1,109,10907,2,21,211,2111,,,,,21,211,2111,Compensation of employees,Wages and salaries,Wages and salaries in cash,120000,120000,-
dbSomaliaFgsRevExp,fgs,2014,Apr,2014-04,Expense,1,Administration,1,109,10907,2,21,211,2112,,,,,21,211,2111,Compensation of employees,Wages and salaries,Wages and salaries in cash,49200,49200,-
dbSomaliaFgsRevExp,fgs,2014,Apr,2014-04,Expense,1,Administration,1,109,10907,2,22,221,2211,,,,,22,221,2211,Use of goods and services,General operating expenses,Utilities,24000,24000,-
dbSomaliaFgsRevExp,fgs,2014,Apr,2014-04,Expense,1,Administration,1,109,10907,2,22,221,2213,,,,,22,221,2213,Use of goods and services,General operating expenses,"Fuel, oil and lubricants",18000,18000,-
dbSomaliaFgsRevExp,fgs,2014,Apr,2014-04,Expense,1,Administration,1,109,10907,2,22,221,2215,,,,,22,221,2214,Use of goods and services,General operating expenses,Office materials and supplies,18000,18000,-
dbSomaliaFgsRevExp,fgs,2014,Apr,2014-04,Expense,1,Administration,1,109,10907,2,22,221,2216,,,,,22,221,2216,Use of goods and services,General operating expenses,Travel,24000,24000,-
dbSomaliaFgsRevExp,fgs,2014,Apr,2014-04,Expense,1,Administration,1,109,10909,2,21,211,2111,,,,,21,211,2111,Compensation of employees,Wages and salaries,Wages and salaries in cash,120000,120000,-
dbSomaliaFgsRevExp,fgs,2014,Apr,2014-04,Expense,1,Administration,1,109,10909,2,21,211,2112,,,,,21,211,2111,Compensation of employees,Wages and salaries,Wages and salaries in cash,30000,30000,-
dbSomaliaFgsRevExp,fgs,2014,Apr,2014-04,Expense,1,Administration,1,109,10909,2,22,221,2211,,,,,22,221,2211,Use of goods and services,General operating expenses,Utilities,24000,24000,-
dbSomaliaFgsRevExp,fgs,2014,Apr,2014-04,Expense,1,Administration,1,109,10909,2,22,221,2213,,,,,22,221,2213,Use of goods and services,General operating expenses,"Fuel, oil and lubricants",18000,18000,-
dbSomaliaFgsRevExp,fgs,2014,Apr,2014-04,Expense,1,Administration,1,109,10909,2,22,221,2215,,,,,22,221,2214,Use of goods and services,General operating expenses,Office materials and supplies,18000,18000,-
dbSomaliaFgsRevExp,fgs,2014,Apr,2014-04,Expense,1,Administration,1,109,10909,2,22,221,2216,,,,,22,221,2216,Use of goods and services,General operating expenses,Travel,24000,24000,-
dbSomaliaFgsRevExp,fgs,2014,Apr,2014-04,Expense,1,Administration,1,105,10502,2,22,223,2231,,,,,22,225,2251,Use of goods and services,"Materials, supplies and services",Health and hygiene,-,-,-
dbSomaliaFgsRevExp,fgs,2014,Apr,2014-04,Expense,1,Administration,1,105,10502,2,22,221,2211,,,,,22,221,2211,Use of goods and services,General operating expenses,Utilities,2000,2000,-
dbSomaliaFgsRevExp,fgs,2014,Apr,2014-04,Expense,1,Administration,1,105,10502,2,22,221,2213,,,,,22,221,2213,Use of goods and services,General operating expenses,"Fuel, oil and lubricants",8000,8000,-
dbSomaliaFgsRevExp,fgs,2014,Apr,2014-04,Expense,1,Administration,1,105,10503,2,22,223,2232,,,,,22,223,2231,Use of goods and services,Consulting and professional fees,Consulting and professional fees,50000,50000,-
dbSomaliaFgsRevExp,fgs,2014,Apr,2014-04,Expense,1,Administration,1,105,10504,2,26,264,2640,,,,,26,263,2632,Grants,To other general government units,Capital,11500000,11500000,-
dbSomaliaFgsRevExp,fgs,2014,Apr,2014-04,Expense,1,Administration,1,107,10702,2,21,211,2112,,,,,21,211,2111,Compensation of employees,Wages and salaries,Wages and salaries in cash,58800,58800,-
dbSomaliaFgsRevExp,fgs,2014,Apr,2014-04,Expense,1,Administration,1,107,10702,2,22,221,2211,,,,,22,221,2211,Use of goods and services,General operating expenses,Utilities,30000,30000,-
dbSomaliaFgsRevExp,fgs,2014,Apr,2014-04,Expense,1,Administration,1,107,10702,2,22,221,2212,,,,,22,221,2212,Use of goods and services,General operating expenses,Rent,12000,12000,-
dbSomaliaFgsRevExp,fgs,2014,Apr,2014-04,Expense,1,Administration,1,107,10702,2,22,221,2213,,,,,22,221,2213,Use of goods and services,General operating expenses,"Fuel, oil and lubricants",18000,18000,-
